lat,lon,name,admin1,admin2,cc
14.371,100.563,คลองสระบัว,พระนครศรีอยุธยา,พระนครศรีอยุธยา,TH
14.318,100.579,เกาะเรียน,พระนครศรีอยุธยา,พระนครศรีอยุธยา,TH
14.347,100.529,บ้านป้อม,พระนครศรีอยุธยา,พระนครศรีอยุธยา,TH
,,บ้านรุน,พระนครศรีอยุธยา,พระนครศรีอยุธยา,TH
14.566,100.719,ท่าเรือ,พระนครศรีอยุธยา,ท่าเรือ,TH
14.55,100.741,จำปา,พระนครศรีอยุธยา,ท่าเรือ,TH
14.548,100.764,ท่าหลวง,พระนครศรีอยุธยา,ท่าเรือ,TH
14.567,100.698,บ้านร่อม,พระนครศรีอยุธยา,ท่าเรือ,TH
14.532,100.7,ศาลาลอย,พระนครศรีอยุธยา,ท่าเรือ,TH
14.541,100.67,วังแดง,พระนครศรีอยุธยา,ท่าเรือ,TH
14.519,100.676,โพธิ์เอน,พระนครศรีอยุธยา,ท่าเรือ,TH
14.504,100.692,ปากท่า,พระนครศรีอยุธยา,ท่าเรือ,TH
14.512,100.732,หนองขนาก,พระนครศรีอยุธยา,ท่าเรือ,TH
14.543,100.717,ท่าเจ้าสนุก,พระนครศรีอยุธยา,ท่าเรือ,TH
14.469,100.622,นครหลวง,พระนครศรีอยุธยา,นครหลวง,TH
14.511,100.652,ท่าช้าง,พระนครศรีอยุธยา,นครหลวง,TH
14.406,100.603,บ่อโพง,พระนครศรีอยุธยา,นครหลวง,TH
14.458,100.655,บ้านชุ้ง,พระนครศรีอยุธยา,นครหลวง,TH
14.44,100.62,ปากจั่น,พระนครศรีอยุธยา,นครหลวง,TH
14.466,100.589,บางระกำ,พระนครศรีอยุธยา,นครหลวง,TH
14.483,100.613,บางพระครู,พระนครศรีอยุธยา,นครหลวง,TH
14.503,100.619,แม่ลา,พระนครศรีอยุธยา,นครหลวง,TH
14.423,100.64,หนองปลิง,พระนครศรีอยุธยา,นครหลวง,TH
14.424,100.604,คลองสะแก,พระนครศรีอยุธยา,นครหลวง,TH
14.489,100.675,สามไถ,พระนครศรีอยุธยา,นครหลวง,TH
14.485,100.65,พระนอน,พระนครศรีอยุธยา,นครหลวง,TH
14.191,100.48,บางไทร,พระนครศรีอยุธยา,บางไทร,TH
14.212,100.465,บางพลี,พระนครศรีอยุธยา,บางไทร,TH
14.213,100.522,สนามชัย,พระนครศรีอยุธยา,บางไทร,TH
14.232,100.507,บ้านแป้ง,พระนครศรีอยุธยา,บางไทร,TH
14.315,100.462,หน้าไม้,พระนครศรีอยุธยา,บางไทร,TH
14.299,100.445,บางยี่โท,พระนครศรีอยุธยา,บางไทร,TH
14.305,100.472,แคออก,พระนครศรีอยุธยา,บางไทร,TH
14.287,100.48,แคตก,พระนครศรีอยุธยา,บางไทร,TH
14.278,100.453,ช่างเหล็ก,พระนครศรีอยุธยา,บางไทร,TH
14.279,100.505,กระแชง,พระนครศรีอยุธยา,บางไทร,TH
,,บ้านกลึง,พระนครศรีอยุธยา,บางไทร,TH
14.252,100.505,ช้างน้อย,พระนครศรีอยุธยา,บางไทร,TH
14.259,100.474,ห่อหมก,พระนครศรีอยุธยา,บางไทร,TH
14.222,100.432,ไผ่พระ,พระนครศรีอยุธยา,บางไทร,TH
14.188,100.435,กกแก้วบูรพา,พระนครศรีอยุธยา,บางไทร,TH
14.164,100.473,ไม้ตรา,พระนครศรีอยุธยา,บางไทร,TH
14.141,100.49,บ้านม้า,พระนครศรีอยุธยา,บางไทร,TH
14.236,100.46,บ้านเกาะ,พระนครศรีอยุธยา,บางไทร,TH
14.186,100.519,ราชคราม,พระนครศรีอยุธยา,บางไทร,TH
14.161,100.522,ช้างใหญ่,พระนครศรีอยุธยา,บางไทร,TH
,,โพแตง,พระนครศรีอยุธยา,บางไทร,TH
14.134,100.561,เชียงรากน้อย,พระนครศรีอยุธยา,บางไทร,TH
14.123,100.492,โคกช้าง,พระนครศรีอยุธยา,บางไทร,TH
14.41,100.464,บางบาล,พระนครศรีอยุธยา,บางบาล,TH
14.39,100.497,วัดยม,พระนครศรีอยุธยา,บางบาล,TH
14.407,100.486,ไทรน้อย,พระนครศรีอยุธยา,บางบาล,TH
14.363,100.486,สะพานไทย,พระนครศรีอยุธยา,บางบาล,TH
14.364,100.505,มหาพราหมณ์,พระนครศรีอยุธยา,บางบาล,TH
14.347,100.485,กบเจา,พระนครศรีอยุธยา,บางบาล,TH
14.347,100.457,บ้านคลัง,พระนครศรีอยุธยา,บางบาล,TH
14.328,100.482,พระขาว,พระนครศรีอยุธยา,บางบาล,TH
14.339,100.438,น้ำเต้า,พระนครศรีอยุธยา,บางบาล,TH
14.375,100.432,ทางช้าง,พระนครศรีอยุธยา,บางบาล,TH
14.388,100.424,วัดตะกู,พระนครศรีอยุธยา,บางบาล,TH
14.403,100.433,บางหลวง,พระนครศรีอยุธยา,บางบาล,TH
14.419,100.43,บางหลวงโดด,พระนครศรีอยุธยา,บางบาล,TH
14.436,100.439,บางหัก,พระนครศรีอยุธยา,บางบาล,TH
14.429,100.461,บางชะนี,พระนครศรีอยุธยา,บางบาล,TH
14.436,100.492,บ้านกุ่ม,พระนครศรีอยุธยา,บางบาล,TH
14.241,100.598,บ้านเลน,พระนครศรีอยุธยา,บางปะอิน,TH
14.16,100.594,เชียงรากน้อย,พระนครศรีอยุธยา,บางปะอิน,TH
14.272,100.588,บ้านโพ,พระนครศรีอยุธยา,บางปะอิน,TH
14.307,100.604,บ้านกรด,พระนครศรีอยุธยา,บางปะอิน,TH
14.189,100.565,บางกระสั้น,พระนครศรีอยุธยา,บางปะอิน,TH
14.214,100.597,คลองจิก,พระนครศรีอยุธยา,บางปะอิน,TH
14.258,100.616,บ้านหว้า,พระนครศรีอยุธยา,บางปะอิน,TH
14.26,100.568,วัดยม,พระนครศรีอยุธยา,บางปะอิน,TH
14.288,100.544,บางประแดง,พระนครศรีอยุธยา,บางปะอิน,TH
14.292,100.647,สามเรือน,พระนครศรีอยุธยา,บางปะอิน,TH
14.206,100.539,เกาะเกิด,พระนครศรีอยุธยา,บางปะอิน,TH
14.223,100.552,บ้านพลับ,พระนครศรีอยุธยา,บางปะอิน,TH
14.239,100.557,บ้านแป้ง,พระนครศรีอยุธยา,บางปะอิน,TH
14.295,100.621,คุ้งลาน,พระนครศรีอยุธยา,บางปะอิน,TH
14.25,100.642,ตลิ่งชัน,พระนครศรีอยุธยา,บางปะอิน,TH
14.289,100.668,บ้านสร้าง,พระนครศรีอยุธยา,บางปะอิน,TH
